ID,NOM,PAYS,REGION,APPELLATION,PRODUCTEUR,ANNEE
85,Álvaro Palacios,Spain,Spanish,L'Ermita Velles Vinyes Priorat,Álvaro Palacios,2017
89,Domaine du Comte Liger-Belair,France,Burgundy,Vosne-Romanée Clos du Chateau Monopole,Domaine du Comte Liger-Belair,2003
90,Hundred Acre,United States,Napa Valley,Kayli Morgan Vineyard Cabernet Sauvignon,Hundred Acre,2003
91,Schrader,United States,Napa Valley,Cabernet Sauvignon RBS Beckstoffer To Kalon Vineyard,Schrader,2019
94,Château la Négly,France,Languedoc-Roussillon,La Porte du Ciel Languedoc La Clape,Château la Négly,2007
95,Castello di Ama,Italy,Tuscan,L'Apparita,Castello di Ama,2018
98,Château Angelus,France,Bordeaux Right Bank,Saint-Émilion Grand Cru (Premier Grand Cru Classé),Château Angelus,2019
101,Jean-Michel Gerin,France,Northern Rhône,Les Grandes Places Côte-Rôtie,Jean-Michel Gerin,1999
105,Jacques-Frederic Mugnier,France,Burgundy,Musigny Grand Cru,Jacques-Frederic Mugnier,2009
106,Domaine du Clos de Tart,France,Burgundy,Clos de Tart Grand Cru Monopole,Domaine du Clos de Tart,2018
107,Domaine Armand Rousseau,France,Burgundy,Ruchottes-Chambertin Grand Cru Clos des Ruchottes,Domaine Armand Rousseau,2015
108,Henri Bonneau,France,Southern Rhône,Chateauneuf-du-Pape Réserve des Célestins,Henri Bonneau,1990
109,Descendientes de J. Palacios,Spain,Spanish,La Faraona Bierzo (Corullón),Descendientes de J. Palacios,2017
112,Méo-Camuzet,France,Burgundy,Vosne-Romanée 1er Cru 'Aux Brulées',Méo-Camuzet,2009
114,Emmanuel Rouget,France,Burgundy,Echezeaux Grand Cru,Emmanuel Rouget,2018
115,The Napa Valley Reserve,United States,Napa Valley,Red,The Napa Valley Reserve,2018
117,Delas,France,Northern Rhône,Ligne de Crete Les Grandes Vignes Hermitage,Delas,2018
120,Antinori,Italy,Tuscan,Tignanello,Antinori,2018
121,El Enemigo,Argentina,Tupungato,Gran Enemigo Single Vineyard Gualtallary Cabernet Franc,El Enemigo,2013
122,Vega Sicilia,Spain,Spanish,Valbuena 5º,Vega Sicilia,2010
123,Tenuta San Guido,Italy,Italian,Sassicaia,Tenuta San Guido,2016
125,Opus One,United States,Napa Valley,Opus One,Opus One,2015
129,Château Pontet-Canet,France,Bordeaux Left Bank,Pauillac (Grand Cru Classé),Château Pontet-Canet,2009
134,Château Mouton Rothschild,France,Bordeaux Left Bank,Pauillac (Premier Grand Cru Classé),Château Mouton Rothschild,2001
135,Caymus,United States,Napa Valley,Special Selection Cabernet Sauvignon,Caymus,2016
141,Antinori,Italy,Tuscan,Tenuta Tignanello 'Solaia',Antinori,2015
144,Ornellaia,Italy,Italian,Bolgheri Superiore,Ornellaia,2007
145,Catena Zapata,Argentina,Argentinian,Nicolás Catena Zapata,Catena Zapata,2017
154,Cartuxa,Portugal,Portuguese,Pêra-Manca Tinto,Cartuxa,2014
172,Château Cheval Blanc,France,Bordeaux Right Bank,Saint-Émilion Grand Cru (Premier Grand Cru Classé),Château Cheval Blanc,1995
174,Chateau Palmer,France,Bordeaux Left Bank,Grand Vin de Château Palmer (Grand Cru Classé),Chateau Palmer,2005
183,Château Pichon Longueville Comtesse de Lalande,France,Bordeaux Left Bank,Pauillac (Grand Cru Classé),Château Pichon Longueville Comtesse de Lalande,1982
191,Penfolds,Australia,Australian,Grange,Penfolds,1999
195,Château Ducru-Beaucaillou,France,Bordeaux Left Bank,Saint-Julien (Grand Cru Classé),Château Ducru-Beaucaillou,2009
203,Dal Forno Romano,Italy,Italian,Amarone della Valpolicella Monte Lodoletta,Dal Forno Romano,2008
215,Château Rayas,France,Southern Rhône,Châteauneuf-du-Pape,Château Rayas,2006
238,Shafer,United States,Napa Valley,Hillside Select Cabernet Sauvignon,Shafer,2010
249,Château La Mission Haut-Brion,France,Bordeaux Left Bank,Pessac-Léognan (Grand Cru Classé de Graves),Château La Mission Haut-Brion,2000
252,Viña Cobos,Argentina,Argentinian,Cobos Volturno,Viña Cobos,2011
260,Domaine Jean-Louis Chave,France,Northern Rhône,L'Hermitage,Domaine Jean-Louis Chave,2011
271,Quinta Vale D. Maria,Portugal,Portuguese,Vinha da Francisca Douro,Quinta Vale D. Maria,2018
272,Ornellaia,Italy,Italian,Vendemmia d'Artista La Tensione,Ornellaia,2016
275,Pegau,France,Southern Rhône,Cuvée Da Capo Châteauneuf-du-Pape,Pegau,2007
284,Château l'Évangile,France,Bordeaux Right Bank,Pomerol,Château l'Évangile,2009
288,Austin Hope,United States,Californian,Reserve Cabernet Sauvignon,Austin Hope,2018
291,Dominus,United States,Napa Valley,Dominus (Christian Moueix),Dominus,2018
295,Quintessa,United States,Napa Valley,Rutherford,Quintessa,2019
298,E. Guigal,France,Northern Rhône,Côte-Rôtie La Turque,E. Guigal,2011
299,Teso La Monja,Spain,Spanish,Alabaster,Teso La Monja,2016
300,Sine Qua Non,United States,Californian,Ratsel Syrah,Sine Qua Non,2016
302,Tommasi,Italy,Italian,De Buris Amarone della Valpolicella Classico Riserva,Tommasi,2008
303,Duckhorn,United States,Napa Valley,The Discussion,Duckhorn,2017
310,Château Ausone,France,Bordeaux Right Bank,Saint-Émilion Grand Cru (Premier Grand Cru Classé),Château Ausone,1999
312,Château Tertre Roteboeuf,France,Bordeaux Right Bank,Saint-Émilion Grand Cru,Château Tertre Roteboeuf,2010
317,Biserno,Italy,Tuscan,Lodovico,Biserno,2017
325,Eisele Vineyard,United States,Napa Valley,Cabernet Sauvignon,Eisele Vineyard,2013
326,Antinori,Italy,Tuscan,Tenuta Guado al Tasso Matarocchio,Antinori,2016
334,Stag's Leap Wine Cellars,United States,Napa Valley,CASK 23 Cabernet Sauvignon,Stag's Leap Wine Cellars,2018
343,Mascarello Giuseppe e Figlio,Italy,Italian,Barolo Monprivato,Mascarello Giuseppe e Figlio,2016
348,Screaming Eagle,United States,Napa Valley,The Flight,Screaming Eagle,2011
353,Quinta do Zambujeiro,Portugal,Portuguese,Zambujeiro,Quinta do Zambujeiro,2015
354,Henschke,Australia,Australian,Hill of Grace,Henschke,2006
380,Château de Beaucastel,France,Southern Rhône,Hommage à Jacques Perrin Châteauneuf-du-Pape,Château de Beaucastel,1998
385,Bodega Contador (Benjamín Romeo),Spain,Spanish,Contador Rioja,Bodega Contador (Benjamín Romeo),2015
399,Gaja,Italy,Northern Italy,Darmagi Langhe,Gaja,1999
401,Bond,United States,Napa Valley,St. Eden,Bond,2006
407,Château Lafite Rothschild,France,Bordeaux Left Bank,Carruades de Lafite Pauillac,Château Lafite Rothschild,1986
411,Quinta do Crasto,Portugal,Portuguese,Vinha da Ponte,Quinta do Crasto,2016
421,Domaine Comte Georges de Vogüé,France,Burgundy,Musigny Grand Cru (Cuveé Vieilles Vignes),Domaine Comte Georges de Vogüé,2017
430,Viña Cobos,Argentina,Argentinian,Cobos Marchiori Estate Malbec,Viña Cobos,2018
431,Château Pavie Decesse,France,Bordeaux Right Bank,Saint-Émilion Grand Cru (Grand Cru Classé),Château Pavie Decesse,2005
435,Soldera,Italy,Tuscan,Case Basse Sangiovese Toscana,Soldera,2014
436,Sequoia Grove,United States,Napa Valley,Cambium,Sequoia Grove,2015
438,Costa Boal Family Estates,Portugal,Portuguese,Homenagem Grande Reserva,Costa Boal Family Estates,2011
443,Allegrini,Italy,Italian,Fieramonte Amarone della Valpolicella Riserva,Allegrini,2011
446,Sine Qua Non,United States,Californian,Distenta I,Sine Qua Non,2019
448,Dalla Valle,United States,Napa Valley,Maya,Dalla Valle,2016
456,Domaine de La Romanée-Conti,France,Burgundy,Corton Grand Cru,Domaine de La Romanée-Conti,2016
457,Domaine Armand Rousseau,France,Burgundy,Clos de La Roche Grand Cru,Domaine Armand Rousseau,2012
459,Kanonkop,South Africa,South African,Black Label Pinotage,Kanonkop,2018
462,Zýmē,Italy,Italian,La Mattonara Amarone della Valpolicella Classico Riserva,Zýmē,2009
466,Stonyridge Vineyard,New Zealand,New Zealand,Larose Red Blend,Stonyridge Vineyard,2019
468,Château Bellevue-Mondotte,France,Bordeaux Right Bank,Saint-Émilion Grand Cru,Château Bellevue-Mondotte,2005
469,Cardinale,United States,Napa Valley,Red,Cardinale,2017
475,Gaja,Italy,Italian,Sperss Barolo,Gaja,2016
476,Château Lafleur,France,Bordeaux Right Bank,Pomerol,Château Lafleur,2005
477,Ferragù,Italy,Italian,Amarone della Valpolicella,Ferragù,2015
481,Robert Groffier,France,Burgundy,Les Amoureuses Chambolle-Musigny 1er Cru,Robert Groffier,2006
484,Domaine Armand Rousseau,France,Burgundy,Charmes-Chambertin Grand Cru,Domaine Armand Rousseau,2017
486,Gaja,Italy,Italian,Sorì Tildìn (Barbaresco) Langhe,Gaja,1990
487,Emmanuel Rouget,France,Burgundy,Vosne-Romanée 1er Cru Cros Parantoux,Emmanuel Rouget,2006
489,Charles Smith,United States,Washington State,Royal City Syrah,Charles Smith,2016
490,Domaine des Héritiers Louis Jadot,France,Burgundy,Corton-Pougets Grand Cru Rouge,Domaine des Héritiers Louis Jadot,2018
493,Quintodecimo,Italy,Southern Italy,Vigna Grande Cerzito Taurasi Riserva,Quintodecimo,2015
494,Domaine Yves Gangloff,France,Northern Rhône,La Sereine Noire Côte-Rôtie,Domaine Yves Gangloff,2015
496,Roagna,Italy,Italian,Montefico Barbaresco Vecchie Viti,Roagna,2011
499,Biondi-Santi,Italy,Italian,Brunello di Montalcino Riserva,Biondi-Santi,2015
501,Diamond Creek,United States,Napa Valley,Volcanic Hill Cabernet Sauvignon,Diamond Creek,2018
506,Domaine Taupenot-Merme,France,Burgundy,Charmes Chambertin Grand Cru,Domaine Taupenot-Merme,2012
511,Pian dell'Orino,Italy,Italian,Bassolino di Sopra Brunello di Montalcino,Pian dell'Orino,2012
515,Domaine Arnoux-Lachaux,France,Burgundy,Romanée-Saint-Vivant Grand Cru,Domaine Arnoux-Lachaux,2007
516,Domaine Anne Gros,France,Burgundy,Richebourg Grand Cru,Domaine Anne Gros,2009
517,Gaja,Italy,Italian,Sorì San Lorenzo,Gaja,1985
519,Domaine Daniel Rion & Fils,France,Burgundy,Échezeaux Grand Cru,Domaine Daniel Rion & Fils,2017
520,Beringer,United States,Napa Valley,Single Vineyard Steinhauer Ranch Cabernet Sauvignon,Beringer,2015
521,Domaine René Engel,France,Burgundy,Vosne-Romanée Premier Cru Les Brulées,Domaine René Engel,2002
528,Álvaro Palacios,Spain,Spanish,Quiñon de Valmira,Álvaro Palacios,2018
529,Domaine Durieu,France,Southern Rhône,L'Eperdu Châteauneuf-du-Pape,Domaine Durieu,2015
530,Sine Qua Non,United States,Californian,Distenta I Grenache,Sine Qua Non,2019
531,Poggio di Sotto,Italy,Italian,Brunello di Montalcino Riserva,Poggio di Sotto,2016
532,Domaine Cecile Tremblay,France,Burgundy,Chambolle-Musigny Les Cabottes,Domaine Cecile Tremblay,2012
533,Grace Family Vineyards,United States,Napa Valley,Cabernet Sauvignon,Grace Family Vineyards,2007
535,Domaine des Perdrix,France,Burgundy,Echezeaux Grand Cru,Domaine des Perdrix,2018
539,Giacomo Conterno,Italy,Italian,Barolo Arione,Giacomo Conterno,2017
542,Domaine Lafage,France,Languedoc-Roussillon,Les Onze Terrasses,Domaine Lafage,2015
544,Corte Aleardi,Italy,Italian,Bure Alto Amarone  della Valpolicella Classico Riserva,Corte Aleardi,2010
545,Henri Bonneau,France,Southern Rhône,Châteauneuf-du-Pape Cuvée Marie Beurrier,Henri Bonneau,2010
547,Remoissenet Père & Fils,France,Burgundy,Richebourg Grand Cru,Remoissenet Père & Fils,1985
550,Domaine Prieuré Roch,France,Burgundy,Le Clos Goillotte,Domaine Prieuré Roch,2006
552,Louis Jadot,France,Burgundy,Grands-Échézeaux Grand Cru,Louis Jadot,2015
554,Enclos,France,Bordeaux Right Bank,Tourmaline Pomerol,Enclos,2018
557,Domaine Armand Rousseau,France,Burgundy,Gevrey-Chambertin 1er Cru Les Cazetiers,Domaine Armand Rousseau,2017
558,Thibault Liger-Belair,France,Burgundy,Charmes-Chambertin Grand Cru,Thibault Liger-Belair,2013
561,Domaine Trapet,France,Burgundy,Chambertin Grand Cru,Domaine Trapet,2016
562,Schrader,United States,Napa Valley,Cabernet Sauvignon LPV Beckstoffer Las Piedras Vineyard,Schrader,2018
566,Penfolds,Australia,Australian,Bin 111A Clare Valley Barossa Valley Shiraz,Penfolds,2016
567,Hubert Lignier,France,Burgundy,Charmes-Chambertin Grand Cru,Hubert Lignier,2016
568,Parusso,Italy,Italian,Barolo Bussia Riserva,Parusso,2011
569,Tenuta di Trinoro,Italy,Tuscan,Toscana Rosso,Tenuta di Trinoro,2019
570,Domaine Jamet,France,Northern Rhône,Côte-Rôtie Côte Brune,Domaine Jamet,1999
572,Château La Violette,France,Bordeaux Right Bank,Pomerol,Château La Violette,2012
573,Ardhuy,France,Burgundy,Clos de Vougeot Grand Cru,Ardhuy,2011
577,Terlan (Terlano),Italy,Northern Italy,Terlaner I Primo,Terlan (Terlano),2018
582,Domaine Leroy,France,Burgundy,Romanée-Saint-Vivant Grand Cru,Domaine Leroy,2001
583,Legado,Portugal,Portuguese,Douro Tinto,Legado,2017
591,Salicutti,Italy,Italian,Teatro Brunello di Montalcino,Salicutti,2016
594,Henri Jayer,France,Burgundy,Échézeaux Grand Cru,Henri Jayer,1990
595,Dana,United States,Napa Valley,Lotus Vineyard Cabernet Sauvignon,Dana,2018
596,Abreu,United States,Napa Valley,Thorevilos Cabernet Sauvignon,Abreu,2014
606,Quintarelli Giuseppe,Italy,Italian,Amarone della Valpolicella Classico Riserva,Quintarelli Giuseppe,2011
610,Maison Leroy,France,Burgundy,Charmes-Chambertin Grand Cru,Maison Leroy,1998
629,Almaviva,Chile,Chilean,Almaviva,Almaviva,2012
630,Aalto,Spain,Spanish,PS (Pagos Seleccionados) Ribera del Duero,Aalto,2017
632,Alión,Spain,Spanish,Ribera del Duero,Alión,2017
636,Marqués de Murrieta,Spain,Spanish,Castillo Ygay Gran Reserva Especial Tinto,Marqués de Murrieta,2010
647,Clos Apalta,Chile,Chilean,Clos Apalta,Clos Apalta,2009
648,Cos d'Estournel,France,Bordeaux Left Bank,Cos d'Estournel,Cos d'Estournel,2005
649,Château Pichon Baron,France,Bordeaux Left Bank,Pauillac (Grand Cru Classé),Château Pichon Baron,2005
657,El Enemigo,Argentina,Argentinian,Gran Enemigo Single Vineyard El Cepillo Cabernet Franc,El Enemigo,2016
658,Casanova di Neri,Italy,Italian,Tenuta Nuova Brunello di Montalcino,Casanova di Neri,2010
659,El Enemigo,Argentina,Argentinian,Gran Enemigo,El Enemigo,2016
665,Dominio de Pingus,Spain,Spanish,Flor de Pingus,Dominio de Pingus,2018
676,Château Léoville Barton,France,Bordeaux Left Bank,Saint-Julien (Grand Cru Classé),Château Léoville Barton,2010
677,Antinori,Italy,Italian,Tenuta Guado al Tasso Bolgheri Superiore,Antinori,2017
682,Château Léoville Poyferré,France,Bordeaux Left Bank,Saint-Julien (Grand Cru Classé),Château Léoville Poyferré,2009
687,Château Smith Haut-Lafitte,France,Bordeaux Left Bank,Pessac-Léognan (Grand Cru Classé de Graves),Château Smith Haut-Lafitte,2009
688,Fontodi,Italy,Tuscan,Flaccianello della Pieve,Fontodi,2016
689,Château Lynch-Bages,France,Bordeaux Left Bank,Pauillac (Grand Cru Classé),Château Lynch-Bages,1990
705,Château Pape Clément,France,Bordeaux Left Bank,Pessac-Léognan (Grand Cru Classé de Graves),Château Pape Clément,2010
712,Château Léoville Las Cases,France,Bordeaux Left Bank,Saint-Julien (Grand Cru Classé),Château Léoville Las Cases,1982
728,Silver Oak,United States,Napa Valley,Napa Valley Cabernet Sauvignon,Silver Oak,2017
742,Far Niente,United States,Napa Valley,Cabernet Sauvignon,Far Niente,2018
743,La Grange des Pères,France,Languedoc-Roussillon,Vin de Pays de l'Hérault,La Grange des Pères,2011
749,Château Montrose,France,Bordeaux Left Bank,Saint-Estèphe (Grand Cru Classé),Château Montrose,1989
759,Gaja,Italy,Italian,Barbaresco,Gaja,2009
761,Paul Hobbs,United States,Napa Valley,Cabernet Sauvignon,Paul Hobbs,2016
762,Biondi-Santi,Italy,Italian,Brunello di Montalcino,Biondi-Santi,2015
769,Montevertine,Italy,Tuscan,Le Pergole Torte,Montevertine,2015
773,Joseph Phelps,United States,Napa Valley,Insignia,Joseph Phelps,2018
789,Rockford,Australia,Australian,Basket Press Shiraz,Rockford,2016
802,Château La Fleur-Pétrus,France,Bordeaux Right Bank,Pomerol,Château La Fleur-Pétrus,2009
813,Emilio Moro,Spain,Spanish,Malleolus de Valderramiro,Emilio Moro,2015
820,Mouchão,Portugal,Portuguese,Tonel Nº 3 - 4,Mouchão,2013
824,Tua Rita,Italy,Tuscan,Redigaffi Toscana,Tua Rita,2015
831,Château La Conseillante,France,Bordeaux Right Bank,Pomerol,Château La Conseillante,2010
834,Château Latour,France,Bordeaux Left Bank,Les Forts de Latour Pauillac,Château Latour,2003
837,Paul Jaboulet Aîné,France,Northern Rhône,Hermitage La Chapelle Rouge,Paul Jaboulet Aîné,1990
842,Château Clinet,France,Bordeaux Right Bank,Pomerol,Château Clinet,2009
851,Penfolds,Australia,Australian,Bin 707 Cabernet Sauvignon,Penfolds,1997
853,Viña Vik Winery,Chile,Chilean,VIK,Viña Vik Winery,2014
857,Le Macchiole,Italy,Tuscan,Messorio,Le Macchiole,2010
861,Tommasi,Italy,Italian,Ca' Florian Amarone della Valpolicella Classico Riserva,Tommasi,2008
863,Cerbaiona,Italy,Italian,Brunello di Montalcino,Cerbaiona,2012
864,Oasi degli Angeli,Italy,Central Italy,Kurni Marche,Oasi degli Angeli,2019
866,Viñedos de Páganos,Spain,Spanish,La Nieta,Viñedos de Páganos,2017
868,Vieux Château Certan,France,Bordeaux Right Bank,Pomerol,Vieux Château Certan,2009
870,Paradigm,United States,Napa Valley,Cabernet Sauvignon,Paradigm,2016
874,Bertani,Italy,Italian,Amarone della Valpolicella Classico,Bertani,1967
876,Kosta Browne,United States,Californian,Sonoma Coast Pinot Noir,Kosta Browne,2019
878,Château Rayas,France,Southern Rhône,Châteauneuf-du-Pape Pignan Rouge,Château Rayas,2007
879,Château Trotanoy,France,Bordeaux Right Bank,Pomerol,Château Trotanoy,2000
882,Biserno,Italy,Tuscan,Bibbona,Biserno,2018
884,Salvioni,Italy,Italian,Brunello di Montalcino,Salvioni,2013
890,Heitz Cellar,United States,Napa Valley,Martha's Vineyard Cabernet Sauvignon,Heitz Cellar,2014
894,Clos Rougeard,France,Middle Loire,Les Poyeux Saumur Champigny,Clos Rougeard,2011
904,Bruno Giacosa,Italy,Italian,Falletto Barolo Le Rocche del Falletto,Bruno Giacosa,2009
906,Matusko,Croatia,Dalmatian Coast,Dingač Royal Selection Barrique,Matusko,2011
907,Gaja,Italy,Italian,Pieve Santa Restituta Sugarille Brunello di Montalcino,Gaja,2011
911,Château Valandraud,France,Bordeaux Right Bank,Saint-Émilion Grand Cru (Premier Grand Cru Classé),Château Valandraud,2005
915,Verite,United States,Californian,La Joie,Verite,2013
922,Domaine de La Romanée-Conti,France,Burgundy,Cuvée Duvault-Blochet Vosne-Romanée 1er Cru,Domaine de La Romanée-Conti,1999
925,Ornellaia,Italy,Italian,Vendemmia d'Artista Solare,Ornellaia,2017
927,M. Chapoutier,France,Northern Rhône,Ermitage Le Pavillon,M. Chapoutier,2011
933,Château Beausejour (héritiers Duffau-Lagarrosse),France,Bordeaux Right Bank,Saint-Émilion Grand Cru (Premier Grand Cru Classé),Château Beausejour (héritiers Duffau-Lagarrosse),1990
935,Stefano Accordini,Italy,Italian,Vigneto Il Fornetto Amarone della Valpolicella Classico Riserva,Stefano Accordini,2015
937,Podere le Ripi,Italy,Italian,Lupi e Sirene Riserva,Podere le Ripi,2015
938,Torbreck,Australia,Australian,RunRig,Torbreck,2016
942,Verite,United States,Californian,La Muse,Verite,2013
943,Hvar Hills,Croatia,Dalmatian Coast,Pharos Maximvs Plavac Mali,Hvar Hills,2013
946,Fitapreta,Portugal,Portuguese,Preta Cuvée David Booth Grande Reserva,Fitapreta,2017
952,Kamen,United States,Californian,Cabernet Sauvignon,Kamen,2018
953,Château Canon,France,Bordeaux Right Bank,Saint-Émilion Grand Cru (Premier Grand Cru Classé),Château Canon,1982
954,E. Guigal,France,Northern Rhône,Ermitage Ex-Voto,E. Guigal,2010
956,Mollydooker,Australia,Australian,Velvet Glove Shiraz,Mollydooker,2009
957,Mongeard-Mugneret,France,Burgundy,Grands-Echezeaux Grand Cru,Mongeard-Mugneret,2015
958,Harlan Estate,United States,Napa Valley,Harlan Estate Red,Harlan Estate,1999
963,Ornellaia,Italy,Italian,La Grazia,Ornellaia,2018
969,Bodega Numanthia,Spain,Spanish,Termanthia,Bodega Numanthia,2014
970,Ridge Vineyards,United States,Californian,Monte Bello,Ridge Vineyards,2018
975,Stag's Leap Wine Cellars,United States,Napa Valley,S.L.V. Cabernet Sauvignon,Stag's Leap Wine Cellars,2017
978,Sierra Cantabria,Spain,Spanish,Finca el Bosque,Sierra Cantabria,2016
979,Quinta Nova de Nossa Senhora do Carmo,Portugal,Portuguese,Douro Grande Reserva Referéncia,Quinta Nova de Nossa Senhora do Carmo,2017
985,Clos d'Ora,France,Languedoc-Roussillon,Minervois La Livinière Rouge,Clos d'Ora,2015
988,Méo-Camuzet,France,Burgundy,Clos de Vougeot Grand Cru,Méo-Camuzet,2011
990,Poggio Al Tesoro,Italy,Italian,Dedicato a Walter Bolgheri Superiore,Poggio Al Tesoro,2016
991,Verite,United States,Californian,Le Désir,Verite,2008
992,Cakebread,United States,Napa Valley,Cabernet Sauvignon Benchland Select,Cakebread,2016
993,Marrenon,France,Southern Rhône,Gardarèm,Marrenon,2017
994,Quilceda Creek,United States,Washington State,Cabernet Sauvignon,Quilceda Creek,2017
1002,Churchill's,Portugal,Portuguese,Quinta Da Gricha Douro,Churchill's,2009
1003,DAOU,United States,Californian,Soul of a Lion,DAOU,2018
1006,Bodegas Roda,Spain,Spanish,Cirsion Rioja,Bodegas Roda,2017
1008,Wine & Soul,Portugal,Portuguese,Douro Pintas Tinto,Wine & Soul,2019
1009,Chateau de Fonsalette,France,Southern Rhône,Réserve Côtes-du-Rhône,Chateau de Fonsalette,2010
1011,Domaine Armand Rousseau,France,Burgundy,Gevrey-Chambertin 1er Cru 'Clos St Jacques',Domaine Armand Rousseau,2011
1019,Peyre Rose,France,Languedoc-Roussillon,Marlène No. 3,Peyre Rose,2004
1029,G. Milazzo,Italy,Southern Italy,Duca di Montalbo,G. Milazzo,2007
1033,M. Chapoutier,France,Northern Rhône,Ermitage l'Ermite,M. Chapoutier,2011
1039,Occidental,United States,Californian,Bodega Headlands Vineyard Cuvée Elizabeth Pinot Noir,Occidental,2017
1043,Bartolo Mascarello,Italy,Italian,Barolo,Bartolo Mascarello,2016
1046,Quinta do Vallado,Portugal,Portuguese,Vinha da Coroa,Quinta do Vallado,2018
1049,Monteverro,Italy,Tuscan,Toscana,Monteverro,2016
1050,Castello dei Rampolla,Italy,Tuscan,d'Alceo,Castello dei Rampolla,2004
1064,Tua Rita,Italy,Tuscan,Per Sempre Syrah Toscana,Tua Rita,2013
1065,Clos Saint Jean,France,Southern Rhône,Châteauneuf-du-Pape Deus Ex Machina,Clos Saint Jean,2007
1066,Reynolds Wine Growers,Portugal,Southern Portugal,Gloria Reynolds Cathedral,Reynolds Wine Growers,2004
1071,Herdade do Rocim,Portugal,Portuguese,Grande Rocim Reserva Tinto,Herdade do Rocim,2017
1077,Brunelli,Italy,Italian,Campo Inferi Amarone della Valpolicella Classico Riserva,Brunelli,2016
1085,Aldo Conterno,Italy,Italian,Barolo Bussia Romirasco,Aldo Conterno,2009
1086,The Drift,South Africa,South African,There Are Still Mysteries,The Drift,2016
1090,Brunelli,Italy,Italian,Campo del Titari Amarone della Valpolicella Classico Riserva,Brunelli,2016
1091,Gérard Bertrand,France,Languedoc-Roussillon,Rivesaltes Legend Vintage ,Gérard Bertrand,1974
1092,The Standish,Australia,Australian,Shiraz,The Standish,2019
